age,sex,education,workclass,hours-per-week,marital-status,occupation,skills,interests,income
56,Male,PhD,Freelancer,50,Divorced,Salesperson,Communication,Science,104232
63,Male,Diploma,Government,36,Divorced,Engineer,Python,Art,78502
41,Male,High School,Unemployed,30,Divorced,Manager,Leadership,Education,73487
28,Female,PhD,Unemployed,39,Single,Doctor,C++,Art,208955
30,Female,High School,Unemployed,28,Single,Technician,Public Speaking,Business,40055
51,Female,High School,Government,21,Single,Salesperson,Public Speaking,Business,40643
42,Male,Diploma,Private,56,Married,Technician,C++,Technology,71990
24,Male,High School,Self-employed,20,Divorced,Technician,Excel,Health,52202
21,Female,Bachelors,Private,23,Widowed,Salesperson,Leadership,Art,66678
25,Male,Bachelors,Self-employed,55,Widowed,Teacher,Leadership,Business,66459
37,Female,Masters,Unemployed,44,Divorced,Salesperson,Leadership,Health,93170
46,Male,Diploma,Private,22,Widowed,Salesperson,Data Analysis,Health,45622
62,Male,Masters,Unemployed,28,Married,Manager,Leadership,Technology,160508
63,Male,Bachelors,Freelancer,41,Married,Salesperson,Leadership,Health,69757
27,Male,Masters,Unemployed,42,Single,Artist,C++,Health,66149
60,Female,Diploma,Unemployed,31,Single,Salesperson,Python,Science,58962
51,Male,Diploma,Self-employed,29,Single,Technician,Python,Education,56268
43,Female,High School,Freelancer,53,Single,Doctor,Excel,Technology,92094
58,Female,PhD,Unemployed,29,Single,Technician,C++,Technology,133452
20,Female,High School,Unemployed,49,Widowed,Manager,Leadership,Art,76026
23,Male,Diploma,Freelancer,41,Widowed,Artist,Python,Health,39275
22,Female,Bachelors,Freelancer,25,Single,Salesperson,Communication,Art,78309
22,Female,Bachelors,Private,21,Married,Teacher,Communication,Science,58382
64,Female,High School,Self-employed,49,Widowed,Engineer,Communication,Business,65199
40,Male,Diploma,Freelancer,21,Married,Salesperson,Leadership,Health,45219
26,Male,Bachelors,Freelancer,51,Married,Doctor,Leadership,Business,101959
52,Female,Diploma,Government,35,Divorced,Engineer,Excel,Education,60284
37,Male,Bachelors,Freelancer,31,Divorced,Teacher,Public Speaking,Science,51951
59,Female,Diploma,Self-employed,20,Single,Manager,Excel,Health,83615
52,Female,Masters,Unemployed,27,Married,Manager,Excel,Art,146303
35,Male,Diploma,Unemployed,32,Widowed,Teacher,Data Analysis,Art,46920
34,Female,Diploma,Unemployed,34,Divorced,Technician,Communication,Health,70581
41,Male,High School,Unemployed,27,Divorced,Teacher,Leadership,Art,46318
20,Male,Masters,Government,29,Married,Salesperson,Communication,Health,93915
49,Female,PhD,Freelancer,24,Divorced,Doctor,Excel,Technology,180048
52,Male,High School,Unemployed,38,Divorced,Artist,Leadership,Art,37944
55,Male,PhD,Private,57,Widowed,Salesperson,C++,Health,112237
30,Female,Bachelors,Unemployed,30,Married,Salesperson,Python,Health,56104
64,Female,PhD,Freelancer,39,Divorced,Salesperson,Python,Art,101324
42,Male,Diploma,Unemployed,39,Married,Engineer,Excel,Technology,70937
26,Male,PhD,Government,40,Divorced,Engineer,Public Speaking,Art,140144
21,Female,High School,Self-employed,37,Widowed,Manager,Communication,Health,62456
31,Male,High School,Self-employed,29,Married,Salesperson,C++,Technology,51772
54,Male,PhD,Freelancer,53,Divorced,Technician,Leadership,Business,103401
51,Male,High School,Self-employed,45,Widowed,Manager,Public Speaking,Education,76571
28,Male,High School,Self-employed,49,Divorced,Doctor,Communication,Art,87060
58,Male,PhD,Private,28,Married,Teacher,Excel,Science,104205
20,Male,Masters,Freelancer,50,Divorced,Engineer,Communication,Health,119386
45,Male,Masters,Freelancer,23,Married,Salesperson,Excel,Technology,84599
46,Female,Bachelors,Self-employed,25,Married,Doctor,Data Analysis,Technology,135611
26,Female,High School,Self-employed,33,Divorced,Manager,Python,Business,58417
20,Female,PhD,Self-employed,23,Widowed,Manager,Public Speaking,Art,147273
42,Female,High School,Government,45,Single,Engineer,Python,Science,59168
51,Female,Diploma,Unemployed,58,Widowed,Manager,Communication,Technology,92763
29,Male,High School,Government,36,Widowed,Technician,C++,Business,50901
59,Male,High School,Freelancer,38,Divorced,Manager,Leadership,Health,79688
26,Male,Masters,Private,25,Widowed,Artist,Excel,Business,65247
32,Male,PhD,Unemployed,48,Widowed,Teacher,Leadership,Art,105559
57,Female,High School,Private,30,Single,Manager,Python,Business,71943
42,Male,Masters,Freelancer,35,Widowed,Artist,C++,Technology,70933
22,Male,Bachelors,Freelancer,49,Single,Doctor,C++,Technology,109904
28,Female,Masters,Private,44,Divorced,Manager,Leadership,Education,159659
51,Male,Masters,Private,59,Single,Technician,Python,Business,89386
41,Male,Masters,Private,30,Married,Doctor,Leadership,Health,168281
32,Female,High School,Freelancer,26,Married,Salesperson,Communication,Science,47255
55,Male,High School,Self-employed,45,Single,Manager,C++,Science,66166
25,Male,Bachelors,Private,41,Married,Engineer,C++,Art,69651
22,Male,Diploma,Unemployed,44,Divorced,Artist,Communication,Education,37078
43,Male,Diploma,Freelancer,38,Married,Artist,Python,Business,43912
35,Male,Diploma,Government,50,Single,Engineer,C++,Health,69559
23,Female,Bachelors,Government,45,Divorced,Teacher,Public Speaking,Education,52896
54,Female,Diploma,Unemployed,55,Married,Salesperson,Data Analysis,Technology,57346
30,Female,Diploma,Self-employed,42,Divorced,Technician,Data Analysis,Art,55501
45,Female,Masters,Private,32,Single,Artist,Data Analysis,Business,73395
22,Female,High School,Freelancer,44,Married,Doctor,Excel,Science,87494
30,Female,High School,Private,21,Divorced,Technician,Public Speaking,Health,54926
34,Male,Masters,Freelancer,21,Divorced,Artist,Excel,Technology,80335
57,Female,Masters,Government,35,Married,Salesperson,Python,Education,70315
62,Female,Masters,Private,28,Divorced,Teacher,Communication,Art,71116
49,Male,High School,Unemployed,47,Divorced,Salesperson,Leadership,Education,45085
46,Male,Diploma,Self-employed,32,Single,Doctor,Public Speaking,Science,92764
20,Female,Masters,Unemployed,54,Single,Salesperson,Python,Education,81393
57,Male,Bachelors,Self-employed,32,Single,Technician,Leadership,Health,65303
51,Female,Masters,Private,50,Single,Doctor,Python,Technology,134875
57,Male,PhD,Private,40,Single,Engineer,Excel,Business,117421
44,Female,Masters,Self-employed,51,Single,Manager,Data Analysis,Health,123671
30,Male,High School,Government,53,Married,Engineer,Communication,Science,53404
62,Male,Masters,Freelancer,27,Single,Technician,Excel,Art,94153
50,Female,PhD,Unemployed,21,Divorced,Manager,Communication,Science,161875
23,Female,Bachelors,Unemployed,57,Married,Engineer,Public Speaking,Science,96274
41,Female,Diploma,Unemployed,51,Divorced,Manager,Leadership,Education,77749
36,Female,Masters,Private,59,Single,Artist,Python,Art,62840
33,Female,PhD,Unemployed,47,Single,Salesperson,C++,Health,113418
57,Male,PhD,Freelancer,56,Divorced,Doctor,C++,Science,185017
45,Female,Bachelors,Freelancer,20,Divorced,Manager,Communication,Health,119366
50,Female,High School,Self-employed,29,Divorced,Artist,Data Analysis,Business,35975
58,Male,Masters,Private,23,Widowed,Salesperson,Data Analysis,Education,82985
30,Male,PhD,Freelancer,54,Widowed,Salesperson,Communication,Health,109945
60,Female,Bachelors,Government,29,Widowed,Teacher,Excel,Art,55404
62,Male,Diploma,Private,30,Widowed,Engineer,C++,Science,56648
42,Male,PhD,Private,33,Married,Teacher,Excel,Business,117809
59,Female,Bachelors,Freelancer,57,Single,Technician,Leadership,Art,72156
53,Male,High School,Government,31,Divorced,Artist,C++,Education,42720
44,Male,High School,Self-employed,36,Single,Teacher,Leadership,Business,35442
55,Female,PhD,Freelancer,35,Divorced,Teacher,Python,Business,94115
24,Female,PhD,Government,54,Single,Salesperson,Excel,Business,90223
22,Male,Masters,Private,21,Married,Artist,Communication,Science,67362
60,Male,Bachelors,Government,30,Widowed,Salesperson,C++,Technology,76093
62,Female,PhD,Private,22,Single,Doctor,Excel,Business,212340
48,Male,Masters,Freelancer,48,Divorced,Manager,Communication,Art,133411
40,Male,Masters,Freelancer,37,Single,Technician,Python,Art,91320
59,Male,PhD,Unemployed,39,Married,Technician,C++,Education,136664
27,Female,High School,Unemployed,33,Married,Engineer,Leadership,Health,54452
49,Male,Bachelors,Unemployed,53,Single,Salesperson,Python,Health,76096
60,Male,Bachelors,Freelancer,50,Widowed,Manager,Data Analysis,Technology,117828
47,Female,High School,Self-employed,59,Divorced,Engineer,Communication,Science,61910
56,Male,PhD,Freelancer,37,Married,Technician,C++,Science,113564
48,Male,Bachelors,Government,49,Married,Manager,C++,Business,103705
35,Female,PhD,Freelancer,44,Single,Teacher,Public Speaking,Technology,102811
53,Female,PhD,Freelancer,38,Married,Doctor,Public Speaking,Education,175572
19,Female,Masters,Private,27,Married,Teacher,Python,Education,76596
31,Female,High School,Private,47,Divorced,Doctor,C++,Health,66353
30,Male,PhD,Private,27,Widowed,Salesperson,Communication,Education,110187
46,Male,Diploma,Freelancer,50,Divorced,Artist,Python,Business,49759
29,Female,High School,Self-employed,22,Widowed,Engineer,Leadership,Art,51065
56,Female,Bachelors,Government,22,Divorced,Engineer,Python,Education,100433
19,Male,Masters,Government,41,Single,Artist,Python,Technology,72370
49,Female,Bachelors,Self-employed,36,Married,Manager,Leadership,Business,91532
30,Male,Bachelors,Self-employed,55,Widowed,Artist,Data Analysis,Education,64261
63,Female,High School,Government,36,Single,Salesperson,Public Speaking,Science,42132
44,Male,Bachelors,Unemployed,33,Married,Technician,Communication,Education,80493
58,Female,PhD,Private,28,Married,Artist,Data Analysis,Science,84207
34,Female,Bachelors,Private,49,Married,Doctor,Data Analysis,Business,141069
57,Male,Masters,Government,40,Divorced,Technician,Data Analysis,Education,99178
48,Female,Masters,Self-employed,31,Single,Artist,Public Speaking,Science,59374
51,Male,Diploma,Unemployed,56,Single,Engineer,Excel,Art,70255
41,Male,Masters,Government,51,Married,Teacher,Public Speaking,Health,75002
62,Male,Bachelors,Private,30,Widowed,Doctor,Data Analysis,Business,98174
52,Male,Masters,Freelancer,39,Single,Salesperson,Excel,Science,70522
23,Male,High School,Self-employed,54,Divorced,Doctor,Leadership,Technology,74657
36,Female,Masters,Freelancer,30,Widowed,Manager,Public Speaking,Education,133582
47,Female,PhD,Government,27,Widowed,Teacher,Communication,Science,98279
24,Male,High School,Private,23,Widowed,Doctor,Data Analysis,Science,83400
27,Female,Diploma,Unemployed,46,Widowed,Artist,C++,Science,45279
58,Male,PhD,Freelancer,59,Single,Doctor,Leadership,Health,186237
49,Female,Bachelors,Unemployed,57,Married,Doctor,Excel,Technology,125427
51,Female,Bachelors,Private,49,Widowed,Doctor,Public Speaking,Technology,103800
45,Female,Bachelors,Freelancer,46,Divorced,Manager,Communication,Art,129194
32,Female,PhD,Unemployed,40,Divorced,Doctor,Python,Health,219145
47,Male,PhD,Unemployed,39,Married,Doctor,Communication,Science,183938
54,Male,PhD,Freelancer,23,Single,Manager,Communication,Business,168218
46,Female,High School,Private,30,Married,Technician,Data Analysis,Health,54303
39,Female,High School,Unemployed,32,Widowed,Teacher,Data Analysis,Health,40517
21,Male,Bachelors,Government,28,Single,Salesperson,Public Speaking,Technology,71510
37,Female,Masters,Freelancer,23,Single,Technician,Public Speaking,Art,82792
49,Male,Bachelors,Self-employed,31,Widowed,Engineer,Excel,Art,94609
53,Male,Diploma,Self-employed,28,Divorced,Manager,Public Speaking,Health,85260
21,Male,High School,Private,32,Widowed,Manager,Excel,Health,77005
44,Female,PhD,Government,45,Married,Doctor,Data Analysis,Education,238391
34,Male,High School,Unemployed,57,Widowed,Doctor,Data Analysis,Science,82678
29,Female,PhD,Self-employed,32,Divorced,Salesperson,C++,Technology,123057
39,Male,Diploma,Private,58,Widowed,Engineer,C++,Science,76309
34,Female,Diploma,Government,47,Married,Doctor,Leadership,Business,107521
27,Female,High School,Government,38,Married,Artist,Data Analysis,Business,29183
18,Female,PhD,Private,43,Divorced,Doctor,Python,Art,197967
39,Male,Diploma,Private,38,Married,Doctor,C++,Technology,118682
43,Male,Bachelors,Unemployed,32,Married,Artist,Excel,Science,60110
35,Female,Bachelors,Private,32,Widowed,Engineer,Communication,Art,93279
31,Female,PhD,Unemployed,47,Single,Artist,Public Speaking,Business,92794
64,Female,High School,Unemployed,21,Married,Manager,Public Speaking,Health,78376
46,Male,Diploma,Freelancer,29,Married,Artist,Leadership,Technology,46503
29,Male,High School,Government,41,Divorced,Teacher,C++,Technology,34728
53,Male,Bachelors,Government,32,Divorced,Manager,Communication,Science,113573
52,Male,Diploma,Government,28,Widowed,Doctor,Communication,Education,104789
29,Female,High School,Freelancer,52,Widowed,Salesperson,C++,Science,50004
24,Female,Masters,Unemployed,33,Married,Manager,Python,Health,115979
46,Male,PhD,Unemployed,39,Single,Engineer,Python,Health,150120
28,Male,PhD,Private,34,Single,Engineer,Leadership,Art,113767
50,Female,Masters,Freelancer,51,Widowed,Artist,Python,Technology,79601
23,Male,Bachelors,Private,52,Divorced,Manager,Leadership,Art,91147
64,Male,Diploma,Freelancer,36,Married,Doctor,Excel,Health,80757
32,Male,PhD,Private,43,Married,Engineer,C++,Education,129566
49,Male,Masters,Self-employed,49,Single,Technician,Communication,Technology,77451
28,Male,Masters,Government,32,Widowed,Doctor,Leadership,Health,161430
40,Male,Bachelors,Government,35,Single,Technician,Public Speaking,Education,69418
43,Female,Bachelors,Unemployed,21,Single,Teacher,Python,Science,66599
51,Male,High School,Self-employed,36,Widowed,Technician,Public Speaking,Business,56074
63,Male,PhD,Government,51,Divorced,Engineer,Leadership,Health,160877
51,Female,High School,Unemployed,27,Married,Artist,Data Analysis,Business,39396
46,Female,Masters,Self-employed,22,Divorced,Teacher,Leadership,Art,61868
21,Female,Diploma,Government,31,Widowed,Manager,Python,Business,76970
34,Male,Diploma,Private,39,Widowed,Doctor,Data Analysis,Health,88293
52,Female,Bachelors,Freelancer,35,Married,Engineer,Data Analysis,Business,78121
30,Male,Diploma,Self-employed,33,Divorced,Teacher,Python,Technology,53244
58,Male,Diploma,Unemployed,35,Married,Teacher,Data Analysis,Health,50509
56,Male,Diploma,Self-employed,52,Single,Engineer,C++,Education,64785
32,Female,Masters,Unemployed,49,Single,Manager,Communication,Business,117351
46,Female,Diploma,Self-employed,31,Single,Manager,Public Speaking,Technology,104836
46,Female,Diploma,Unemployed,34,Divorced,Artist,C++,Art,42161
28,Female,Diploma,Government,37,Single,Salesperson,C++,Art,51794
49,Female,High School,Private,47,Married,Technician,Python,Business,53222
19,Male,Masters,Government,42,Divorced,Manager,Python,Art,146929
64,Male,Bachelors,Private,33,Married,Artist,Public Speaking,Education,57095
31,Male,High School,Government,49,Widowed,Technician,Communication,Health,51711
37,Male,PhD,Government,52,Divorced,Teacher,Leadership,Technology,104403
39,Female,Masters,Self-employed,34,Married,Engineer,C++,Science,92075
28,Female,Masters,Freelancer,26,Married,Manager,Data Analysis,Business,121312
44,Male,PhD,Unemployed,34,Divorced,Artist,Communication,Art,92091
20,Female,PhD,Unemployed,57,Widowed,Teacher,C++,Health,88994
34,Female,PhD,Unemployed,30,Divorced,Manager,Leadership,Science,214049
61,Male,Bachelors,Private,48,Single,Doctor,Data Analysis,Education,110285
45,Male,Diploma,Unemployed,50,Single,Salesperson,C++,Art,50358
46,Female,Masters,Unemployed,44,Widowed,Teacher,Excel,Art,66218
38,Female,Diploma,Self-employed,43,Married,Manager,Public Speaking,Technology,97379
64,Male,Diploma,Government,38,Married,Teacher,Communication,Education,46340
33,Male,PhD,Unemployed,21,Married,Engineer,Public Speaking,Education,131532
54,Male,Bachelors,Freelancer,41,Divorced,Engineer,Python,Business,98572
37,Female,High School,Unemployed,39,Divorced,Salesperson,C++,Science,49199
23,Male,Bachelors,Private,52,Widowed,Engineer,Data Analysis,Technology,76388
36,Male,Diploma,Private,27,Single,Technician,Data Analysis,Business,50924
22,Female,Bachelors,Private,44,Married,Doctor,Communication,Technology,128477
20,Female,PhD,Unemployed,28,Single,Engineer,Communication,Education,133262
18,Female,High School,Self-employed,53,Divorced,Doctor,Public Speaking,Technology,95365
55,Female,PhD,Freelancer,42,Divorced,Engineer,Data Analysis,Technology,157829
32,Female,High School,Unemployed,24,Divorced,Technician,Data Analysis,Technology,56728
51,Male,Diploma,Self-employed,44,Single,Teacher,Data Analysis,Health,56092
52,Male,High School,Self-employed,27,Widowed,Manager,C++,Health,65965
42,Female,High School,Unemployed,35,Widowed,Manager,Data Analysis,Science,65883
41,Female,High School,Unemployed,34,Divorced,Engineer,Python,Science,60796
29,Female,Bachelors,Self-employed,20,Married,Manager,Data Analysis,Education,101362
35,Female,Bachelors,Self-employed,41,Single,Engineer,Python,Technology,82063
32,Female,Diploma,Self-employed,22,Divorced,Engineer,C++,Education,63180
61,Male,High School,Unemployed,57,Single,Salesperson,Communication,Health,43631
33,Male,Masters,Self-employed,33,Single,Artist,Python,Technology,59455
44,Male,Diploma,Private,55,Widowed,Artist,C++,Business,45694
25,Male,High School,Unemployed,37,Divorced,Salesperson,Data Analysis,Health,51621
63,Female,High School,Private,37,Widowed,Artist,C++,Health,38824
42,Male,Bachelors,Government,22,Divorced,Doctor,Data Analysis,Health,102589
34,Female,Diploma,Unemployed,29,Single,Artist,Public Speaking,Technology,47082
46,Female,High School,Government,58,Widowed,Engineer,C++,Science,57945
25,Female,High School,Self-employed,20,Single,Technician,Communication,Art,43055
32,Male,Diploma,Self-employed,46,Divorced,Technician,Python,Business,64076
44,Female,Masters,Freelancer,46,Married,Teacher,Public Speaking,Business,75931
63,Male,Diploma,Self-employed,30,Widowed,Artist,Communication,Education,47483
24,Male,Diploma,Government,24,Widowed,Technician,Excel,Technology,49259
20,Female,Masters,Self-employed,26,Single,Artist,Data Analysis,Science,65159
46,Female,Diploma,Unemployed,38,Single,Teacher,Python,Health,54347
61,Female,High School,Self-employed,48,Married,Technician,Communication,Art,40330
41,Male,Diploma,Freelancer,34,Widowed,Engineer,Python,Technology,77581
20,Female,Masters,Self-employed,54,Divorced,Doctor,Excel,Technology,120310
37,Male,PhD,Government,56,Divorced,Salesperson,Leadership,Science,112215
63,Female,Diploma,Government,31,Widowed,Salesperson,Data Analysis,Art,64440
32,Female,Bachelors,Self-employed,49,Widowed,Salesperson,Data Analysis,Health,63542
42,Male,High School,Government,39,Widowed,Artist,C++,Technology,42264
47,Male,High School,Government,56,Married,Technician,Data Analysis,Business,55265
31,Male,Bachelors,Freelancer,22,Divorced,Technician,Data Analysis,Business,71350
24,Male,Bachelors,Unemployed,28,Divorced,Teacher,Communication,Art,52786
34,Male,Diploma,Freelancer,58,Single,Engineer,Public Speaking,Health,82989
61,Male,Bachelors,Private,45,Single,Manager,Data Analysis,Art,100274
37,Female,PhD,Freelancer,21,Widowed,Technician,Data Analysis,Technology,127003
53,Female,Masters,Self-employed,42,Single,Doctor,Excel,Business,174476
26,Male,Bachelors,Unemployed,42,Married,Teacher,Public Speaking,Education,50147
55,Female,Bachelors,Self-employed,40,Divorced,Technician,Excel,Art,74135
39,Male,PhD,Private,35,Divorced,Technician,Python,Education,121687
19,Female,High School,Unemployed,28,Single,Teacher,Python,Education,43569
41,Female,High School,Government,32,Widowed,Teacher,Data Analysis,Science,46986
25,Male,Diploma,Freelancer,47,Single,Artist,Data Analysis,Business,52438
28,Male,PhD,Self-employed,46,Widowed,Technician,C++,Art,104403
30,Male,Masters,Private,36,Married,Manager,Python,Education,155641
34,Female,Masters,Government,57,Divorced,Doctor,Communication,Technology,130547
25,Male,PhD,Freelancer,55,Married,Engineer,Data Analysis,Science,163499
38,Female,Masters,Government,20,Divorced,Engineer,Communication,Health,125881
35,Male,High School,Freelancer,37,Married,Manager,Data Analysis,Science,69033
47,Female,Masters,Unemployed,28,Single,Teacher,Communication,Health,74861
35,Female,Masters,Government,32,Married,Teacher,Leadership,Business,88098
63,Male,PhD,Government,59,Married,Teacher,Communication,Art,118485
64,Female,PhD,Government,34,Single,Technician,Public Speaking,Art,140449
48,Female,Masters,Unemployed,23,Divorced,Teacher,Python,Health,86302
55,Male,Bachelors,Private,52,Divorced,Teacher,Data Analysis,Technology,48222
49,Female,PhD,Freelancer,43,Single,Technician,Python,Health,123262
28,Male,Diploma,Government,55,Married,Technician,Public Speaking,Health,50575
62,Male,Diploma,Unemployed,29,Married,Manager,Public Speaking,Art,107387
42,Male,High School,Private,55,Married,Artist,Communication,Education,32897
50,Male,Masters,Freelancer,39,Widowed,Technician,Excel,Technology,107607
55,Female,Bachelors,Unemployed,30,Divorced,Doctor,Excel,Art,122078
58,Female,High School,Freelancer,31,Married,Teacher,Public Speaking,Science,39902
25,Female,Masters,Government,37,Divorced,Artist,Excel,Health,79341
28,Male,PhD,Private,49,Married,Engineer,Data Analysis,Education,159659
39,Female,Diploma,Unemployed,56,Single,Manager,C++,Technology,88848
41,Female,Bachelors,Private,39,Single,Artist,Leadership,Business,47364
58,Male,Diploma,Government,44,Divorced,Technician,Communication,Technology,50703
34,Male,PhD,Private,31,Divorced,Teacher,C++,Technology,86499
29,Female,Masters,Private,40,Single,Teacher,Excel,Health,73767
63,Male,PhD,Self-employed,44,Widowed,Teacher,Communication,Health,90290
49,Male,PhD,Private,30,Single,Artist,C++,Business,78703
32,Male,Diploma,Freelancer,28,Married,Teacher,Python,Business,54732
33,Male,Bachelors,Unemployed,44,Widowed,Technician,Excel,Business,80374
39,Female,PhD,Self-employed,54,Single,Artist,C++,Art,92440
45,Male,Diploma,Unemployed,51,Widowed,Teacher,Data Analysis,Art,55145
37,Male,Bachelors,Unemployed,33,Widowed,Engineer,Python,Health,73096
50,Male,Masters,Government,20,Widowed,Engineer,Excel,Health,119958
27,Male,Masters,Government,36,Divorced,Doctor,Leadership,Business,173822
57,Male,High School,Self-employed,44,Single,Teacher,Public Speaking,Art,45231
49,Male,Diploma,Government,27,Divorced,Teacher,Excel,Education,50305
50,Male,Bachelors,Government,24,Divorced,Artist,Data Analysis,Art,45073
19,Male,PhD,Government,24,Married,Artist,Leadership,Health,96093
50,Female,Masters,Unemployed,54,Married,Salesperson,Leadership,Art,72097
50,Male,Bachelors,Self-employed,38,Widowed,Teacher,Leadership,Health,51374
58,Female,Diploma,Unemployed,42,Widowed,Doctor,Communication,Business,92944
30,Male,High School,Freelancer,28,Married,Teacher,Communication,Business,35968
47,Male,Masters,Unemployed,49,Married,Technician,Public Speaking,Business,81388
50,Male,Bachelors,Freelancer,35,Single,Artist,Leadership,Education,48287
30,Male,Bachelors,Private,52,Widowed,Teacher,Public Speaking,Education,66090
43,Female,Bachelors,Private,21,Widowed,Artist,Python,Health,63807
39,Male,Diploma,Freelancer,33,Married,Teacher,Leadership,Technology,46038
56,Male,Diploma,Freelancer,20,Single,Manager,C++,Science,98023
19,Female,Diploma,Unemployed,45,Married,Artist,Leadership,Education,36205
55,Female,PhD,Freelancer,44,Married,Doctor,Communication,Health,212294
56,Male,Bachelors,Self-employed,35,Divorced,Manager,Communication,Art,116327
43,Female,Masters,Private,34,Widowed,Technician,C++,Business,74236
63,Female,Diploma,Private,45,Single,Teacher,C++,Business,42364
32,Female,Diploma,Freelancer,35,Divorced,Salesperson,Excel,Business,50749
51,Male,Bachelors,Government,33,Widowed,Technician,Python,Health,69275
59,Male,Diploma,Government,48,Married,Artist,Python,Business,45045
61,Male,PhD,Freelancer,43,Single,Manager,Python,Education,208448
57,Female,PhD,Self-employed,34,Widowed,Technician,Data Analysis,Art,129770
28,Male,Diploma,Government,38,Married,Doctor,Communication,Business,92439
20,Female,Bachelors,Freelancer,27,Divorced,Salesperson,Python,Health,55899
23,Male,Bachelors,Self-employed,53,Single,Artist,Excel,Art,62988
26,Male,Bachelors,Self-employed,21,Widowed,Manager,Excel,Business,99145
23,Female,High School,Unemployed,46,Divorced,Technician,Python,Technology,50200
26,Male,Diploma,Self-employed,29,Married,Manager,C++,Business,79888
56,Female,Bachelors,Government,54,Married,Manager,Excel,Science,92170
48,Female,PhD,Government,42,Widowed,Technician,Public Speaking,Education,103352
49,Male,Masters,Freelancer,27,Married,Engineer,C++,Art,115404
58,Female,Masters,Freelancer,47,Single,Teacher,Public Speaking,Education,78172
29,Male,Bachelors,Self-employed,42,Widowed,Artist,Communication,Technology,52182
25,Male,Masters,Private,23,Divorced,Artist,Data Analysis,Technology,68829
25,Female,Masters,Unemployed,33,Widowed,Salesperson,Excel,Science,81537
45,Male,High School,Private,48,Widowed,Salesperson,C++,Education,44660
37,Female,PhD,Self-employed,20,Divorced,Salesperson,Public Speaking,Art,117220
64,Male,PhD,Self-employed,23,Married,Artist,Python,Technology,79862
24,Male,High School,Private,51,Divorced,Manager,Public Speaking,Technology,64727
28,Male,High School,Unemployed,52,Single,Salesperson,Public Speaking,Business,48483
37,Male,Masters,Private,45,Married,Technician,Communication,Science,103432
33,Male,Diploma,Freelancer,36,Widowed,Teacher,Leadership,Health,41637
21,Female,Masters,Government,58,Married,Doctor,Leadership,Technology,146804
23,Female,High School,Freelancer,42,Married,Artist,Python,Art,38934
39,Female,PhD,Government,51,Single,Technician,Communication,Art,99748
43,Female,Masters,Self-employed,34,Married,Teacher,Communication,Business,76925
20,Female,Diploma,Unemployed,32,Married,Teacher,Communication,Art,41235
58,Female,Masters,Private,21,Married,Engineer,Communication,Business,107001
59,Male,Bachelors,Unemployed,38,Widowed,Technician,Leadership,Technology,72158
31,Male,Masters,Private,43,Married,Artist,C++,Technology,69462
28,Female,High School,Freelancer,43,Divorced,Salesperson,Communication,Technology,37837
35,Female,PhD,Freelancer,30,Married,Manager,C++,Technology,167624
29,Male,PhD,Private,41,Single,Salesperson,Public Speaking,Health,110895
40,Male,High School,Unemployed,34,Married,Teacher,Public Speaking,Science,33859
29,Male,Bachelors,Private,29,Married,Teacher,Communication,Science,52929
30,Female,High School,Self-employed,46,Widowed,Doctor,Excel,Health,82660
42,Female,Masters,Freelancer,28,Divorced,Salesperson,Data Analysis,Technology,69001
62,Female,High School,Self-employed,47,Married,Engineer,Excel,Art,56232
36,Male,High School,Freelancer,20,Divorced,Teacher,Public Speaking,Business,44939
63,Male,Bachelors,Freelancer,36,Single,Teacher,Data Analysis,Science,58882
53,Female,Masters,Government,50,Widowed,Manager,Excel,Education,135715
62,Female,Diploma,Self-employed,29,Divorced,Manager,Communication,Business,88444
25,Male,Diploma,Self-employed,56,Widowed,Doctor,C++,Education,82309
46,Male,PhD,Government,48,Married,Technician,Data Analysis,Education,118194
49,Male,High School,Unemployed,37,Single,Doctor,Leadership,Technology,89821
61,Male,PhD,Self-employed,57,Widowed,Doctor,Python,Education,217862
35,Female,Bachelors,Private,58,Married,Manager,Data Analysis,Technology,103504
23,Male,Diploma,Government,25,Divorced,Salesperson,Data Analysis,Health,61961
35,Male,High School,Self-employed,59,Single,Salesperson,Leadership,Art,48326
36,Male,Bachelors,Unemployed,31,Single,Salesperson,Communication,Education,68067
39,Female,Bachelors,Self-employed,33,Divorced,Technician,Excel,Art,58904
54,Female,High School,Freelancer,29,Divorced,Manager,Excel,Technology,67522
49,Male,Bachelors,Private,39,Single,Engineer,Public Speaking,Education,69342
58,Male,High School,Government,34,Widowed,Artist,C++,Business,43115
20,Male,High School,Freelancer,50,Single,Artist,Communication,Health,42257
45,Female,Masters,Unemployed,26,Divorced,Engineer,Leadership,Science,86898
27,Female,PhD,Freelancer,29,Widowed,Salesperson,Communication,Health,129086
52,Female,Bachelors,Freelancer,29,Married,Artist,Communication,Education,43885
46,Male,Bachelors,Unemployed,58,Single,Technician,Excel,Health,69375
32,Female,Masters,Freelancer,47,Divorced,Manager,Leadership,Science,149524
50,Male,Masters,Government,49,Married,Artist,Python,Business,74677
24,Male,Masters,Self-employed,56,Single,Technician,Data Analysis,Art,107219
29,Male,Diploma,Freelancer,22,Single,Manager,Excel,Business,95251
47,Female,Diploma,Government,34,Widowed,Technician,Leadership,Health,58088
38,Male,Diploma,Self-employed,40,Divorced,Engineer,C++,Science,83799
48,Female,High School,Self-employed,56,Married,Doctor,Data Analysis,Art,76239
