age,sex,education,workclass,hours-per-week,marital-status,occupation,skills,interests,income
39,Female,High School,Unemployed,32,Widowed,Machine Learning Researcher,Customer Support,AI & Robotics,44699
38,Female,Bachelors,Unemployed,40,Married,Automation Specialist,Java,AI & Robotics,57308
19,Male,Bachelors,Government,35,Single,Machine Learning Researcher,Excel,AI & Robotics,55761
25,Female,Masters,Freelancer,22,Widowed,AI Engineer,Leadership,AI & Robotics,82094
19,Male,Diploma,Freelancer,35,Single,Data Engineer,Data Analysis,AI & Robotics,48702
25,Female,High School,Self-employed,20,Single,Robotics Developer,Communication,AI & Robotics,43055
35,Female,Masters,Government,32,Married,Machine Learning Researcher,Leadership,AI & Robotics,88098
62,Male,Bachelors,Freelancer,59,Widowed,Machine Learning Researcher,Project Management,AI & Robotics,57268
39,Male,PhD,Government,47,Single,Robotics Developer,Public Speaking,AI & Robotics,94282
53,Female,Diploma,Private,34,Widowed,Machine Learning Researcher,Software Engineering,AI & Robotics,46633
53,Female,PhD,Freelancer,38,Married,Automation Specialist,Data Analysis,AI & Robotics,163917
33,Female,High School,Private,32,Widowed,Machine Learning Researcher,Excel,AI & Robotics,70767
56,Female,Bachelors,Government,54,Married,Automation Specialist,Node.js,AI & Robotics,88306
44,Female,Bachelors,Government,53,Single,Robotics Developer,Statistics,AI & Robotics,71403
53,Female,Masters,Government,33,Married,AI Engineer,Public Speaking,AI & Robotics,70052
28,Male,PhD,Unemployed,45,Married,Machine Learning Researcher,Blockchain,AI & Robotics,186426
50,Male,Bachelors,Government,50,Married,Machine Learning Researcher,Cybersecurity,AI & Robotics,79086
26,Male,Diploma,Self-employed,50,Married,Automation Specialist,Communication,AI & Robotics,47641
33,Female,PhD,Self-employed,48,Widowed,Robotics Developer,Communication,AI & Robotics,93815
33,Male,Diploma,Freelancer,36,Widowed,Machine Learning Researcher,Leadership,AI & Robotics,41637
40,Male,High School,Self-employed,59,Divorced,AI Engineer,Data Analysis,AI & Robotics,70321
49,Male,Masters,Freelancer,27,Married,Robotics Developer,Artificial Intelligence,AI & Robotics,115462
57,Female,PhD,Self-employed,32,Married,Robotics Developer,Public Speaking,AI & Robotics,94106
26,Female,Bachelors,Self-employed,31,Divorced,Robotics Developer,Excel,AI & Robotics,91347
39,Female,Diploma,Unemployed,56,Single,Automation Specialist,Blockchain,AI & Robotics,98645
28,Male,Diploma,Private,25,Married,Robotics Developer,Excel,AI & Robotics,54119
28,Female,High School,Freelancer,43,Divorced,Machine Learning Researcher,Communication,AI & Robotics,37837
62,Female,Bachelors,Government,33,Widowed,Machine Learning Researcher,Public Speaking,AI & Robotics,110191
30,Male,PhD,Government,30,Married,Automation Specialist,Python,AI & Robotics,111717
40,Male,PhD,Unemployed,24,Married,AI Engineer,Data Analysis,AI & Robotics,104574
44,Male,Diploma,Private,30,Widowed,Machine Learning Researcher,Database Management,AI & Robotics,59560
47,Female,Diploma,Government,50,Widowed,Machine Learning Researcher,C++,AI & Robotics,61728
54,Male,Bachelors,Unemployed,24,Divorced,Robotics Developer,Data Analysis,AI & Robotics,80362
52,Male,Masters,Freelancer,39,Single,Automation Specialist,Excel,AI & Robotics,70522
28,Female,PhD,Unemployed,39,Single,Automation Specialist,C++,AI & Robotics,208955
50,Male,PhD,Self-employed,28,Widowed,Machine Learning Researcher,Excel,AI & Robotics,93407
30,Male,Masters,Freelancer,24,Single,Robotics Developer,C++,AI & Robotics,115435
58,Female,Bachelors,Government,26,Single,AI Engineer,Leadership,AI & Robotics,92052
28,Female,Masters,Private,44,Divorced,Automation Specialist,Leadership,AI & Robotics,159659
58,Female,Bachelors,Unemployed,29,Widowed,Machine Learning Researcher,Networking,AI & Robotics,139226
29,Male,Diploma,Private,35,Single,Robotics Developer,Software Engineering,AI & Robotics,62471
64,Male,Masters,Freelancer,21,Divorced,Automation Specialist,Public Speaking,AI & Robotics,61653
31,Female,PhD,Private,52,Married,Data Engineer,Content Writing,AI & Robotics,261514
43,Male,Bachelors,Unemployed,38,Married,AI Engineer,Communication,AI & Robotics,53747
20,Female,High School,Government,42,Single,Robotics Developer,Project Management,AI & Robotics,43190
38,Male,Diploma,Self-employed,24,Divorced,AI Engineer,Statistics,AI & Robotics,45912
58,Male,High School,Government,34,Widowed,Robotics Developer,Project Management,AI & Robotics,48193
23,Male,Bachelors,Government,27,Divorced,Automation Specialist,Statistics,AI & Robotics,68236
41,Female,High School,Unemployed,34,Divorced,Automation Specialist,SQL,AI & Robotics,65259
50,Male,Masters,Government,49,Married,Data Engineer,Python,AI & Robotics,74677
57,Female,PhD,Self-employed,34,Widowed,Machine Learning Researcher,Data Analysis,AI & Robotics,129770
45,Female,Masters,Government,46,Single,Data Engineer,Artificial Intelligence,AI & Robotics,106519
62,Female,Masters,Private,29,Married,Machine Learning Researcher,Python,AI & Robotics,83603
52,Male,High School,Self-employed,43,Single,Robotics Developer,HTML/CSS,AI & Robotics,34962
42,Female,High School,Government,45,Single,Automation Specialist,Testing,AI & Robotics,56928
25,Male,High School,Unemployed,55,Widowed,Machine Learning Researcher,C++,AI & Robotics,30023
25,Female,Bachelors,Unemployed,24,Single,Robotics Developer,Data Analysis,AI & Robotics,60771
21,Male,PhD,Government,31,Divorced,Data Engineer,Leadership,AI & Robotics,97977
50,Male,PhD,Private,46,Single,Data Engineer,Cloud Computing,AI & Robotics,162394
63,Male,PhD,Government,59,Married,Robotics Developer,Communication,AI & Robotics,118485
43,Male,Masters,Government,29,Widowed,Machine Learning Researcher,Graphic Design,AI & Robotics,95845
20,Male,PhD,Private,42,Married,Robotics Developer,Leadership,AI & Robotics,108897
18,Female,High School,Government,47,Widowed,Automation Specialist,Data Analysis,AI & Robotics,34835
24,Male,High School,Private,23,Widowed,Machine Learning Researcher,C++,AI & Robotics,82481
18,Female,High School,Government,51,Single,Automation Specialist,Artificial Intelligence,AI & Robotics,63215
43,Male,PhD,Freelancer,29,Single,Machine Learning Researcher,Communication,AI & Robotics,104788
60,Female,PhD,Government,37,Divorced,Automation Specialist,Python,AI & Robotics,100618
42,Female,Masters,Freelancer,28,Divorced,Automation Specialist,Cybersecurity,AI & Robotics,68582
49,Male,Diploma,Private,41,Single,Animator,Public Speaking,Art,53630
51,Female,Diploma,Private,39,Single,Graphic Designer,Software Engineering,Art,39868
50,Male,Bachelors,Government,50,Married,Illustrator,Leadership,Art,76350
23,Female,PhD,Self-employed,39,Married,Graphic Designer,Database Management,Art,126564
27,Female,Masters,Self-employed,39,Single,Animator,Leadership,Art,70395
54,Male,High School,Unemployed,27,Widowed,3D Modeler,C++,Art,58654
62,Male,Masters,Freelancer,27,Single,3D Modeler,Excel,Art,94153
44,Male,Diploma,Private,30,Widowed,Art Director,Communication,Art,52737
64,Male,Diploma,Private,50,Married,Art Director,Communication,Art,121314
49,Female,High School,Government,20,Single,Art Director,Excel,Art,84785
35,Male,PhD,Private,54,Married,Art Director,Communication,Art,117292
25,Female,Diploma,Freelancer,29,Divorced,Illustrator,Communication,Art,69930
20,Male,Masters,Private,42,Married,Art Director,Software Engineering,Art,69519
19,Female,PhD,Government,51,Single,Illustrator,Data Analysis,Art,86481
30,Male,Bachelors,Private,52,Widowed,Graphic Designer,Customer Support,Art,72986
64,Male,PhD,Self-employed,27,Divorced,Graphic Designer,React,Art,133495
41,Female,High School,Government,32,Widowed,Graphic Designer,Machine Learning,Art,55606
44,Female,Masters,Self-employed,34,Divorced,3D Modeler,Customer Support,Art,76974
22,Female,Bachelors,Private,44,Married,Graphic Designer,Communication,Art,131352
26,Male,Diploma,Government,41,Single,Graphic Designer,DevOps,Art,55209
41,Female,Bachelors,Unemployed,45,Married,3D Modeler,Testing,Art,66353
50,Female,High School,Self-employed,29,Divorced,3D Modeler,Artificial Intelligence,Art,34362
58,Male,Bachelors,Freelancer,38,Widowed,3D Modeler,Software Engineering,Art,62224
63,Male,Diploma,Government,50,Widowed,Art Director,Cloud Computing,Art,39296
18,Male,Diploma,Private,24,Single,Art Director,Graphic Design,Art,39151
47,Female,Diploma,Self-employed,44,Widowed,Art Director,Marketing,Art,98305
57,Male,Bachelors,Government,48,Divorced,3D Modeler,Cybersecurity,Art,50699
64,Male,Masters,Self-employed,39,Single,Illustrator,Python,Art,59656
43,Male,High School,Private,32,Divorced,Illustrator,Public Speaking,Art,73516
40,Female,PhD,Unemployed,33,Married,Illustrator,Excel,Art,209200
57,Male,Masters,Unemployed,21,Single,3D Modeler,Communication,Art,82893
33,Female,High School,Government,59,Widowed,Illustrator,UI/UX Design,Art,75648
47,Female,Diploma,Government,42,Married,Art Director,Communication,Art,79446
49,Male,Diploma,Private,46,Married,Graphic Designer,Networking,Art,104884
49,Female,PhD,Freelancer,56,Single,Animator,Java,Art,123102
52,Male,PhD,Freelancer,58,Married,Art Director,Node.js,Art,168056
43,Male,Bachelors,Self-employed,25,Single,Animator,Cybersecurity,Art,82950
50,Male,Masters,Freelancer,39,Widowed,3D Modeler,Excel,Art,107607
43,Male,Bachelors,Unemployed,24,Single,Illustrator,Python,Art,66749
47,Female,Diploma,Government,34,Widowed,3D Modeler,Leadership,Art,58088
41,Male,PhD,Self-employed,56,Divorced,Illustrator,Communication,Art,130549
43,Male,Diploma,Freelancer,38,Married,Animator,Finance,Art,48330
48,Female,Bachelors,Government,53,Married,Animator,Finance,Art,82340
42,Male,PhD,Self-employed,36,Widowed,Graphic Designer,Communication,Art,107547
45,Female,Masters,Freelancer,45,Single,Graphic Designer,Statistics,Art,72083
21,Male,High School,Private,32,Widowed,Graphic Designer,Excel,Art,77005
32,Female,Bachelors,Government,58,Married,Illustrator,Leadership,Art,87481
39,Female,Masters,Unemployed,57,Married,Art Director,Networking,Art,103251
59,Male,High School,Unemployed,52,Single,Animator,Cloud Computing,Art,73490
31,Male,High School,Private,46,Single,Animator,Python,Art,59818
44,Male,Diploma,Private,22,Divorced,Animator,Content Writing,Art,40674
40,Male,High School,Self-employed,29,Widowed,Art Director,Communication,Art,44843
33,Female,PhD,Self-employed,48,Widowed,3D Modeler,React,Art,97537
38,Female,Diploma,Private,55,Widowed,Illustrator,Python,Art,80565
45,Male,Masters,Unemployed,23,Married,Animator,Software Engineering,Art,103970
40,Female,Bachelors,Private,20,Divorced,Animator,Public Speaking,Art,63165
27,Male,Bachelors,Self-employed,43,Divorced,Art Director,Python,Art,63642
34,Male,High School,Freelancer,20,Single,Illustrator,Leadership,Art,41835
57,Male,Bachelors,Private,47,Single,Graphic Designer,Communication,Art,113748
58,Female,High School,Government,28,Widowed,Graphic Designer,Graphic Design,Art,46519
64,Male,Diploma,Freelancer,36,Married,Graphic Designer,Excel,Art,80757
45,Female,High School,Unemployed,34,Single,Graphic Designer,Project Management,Art,44028
39,Female,Bachelors,Self-employed,34,Single,Graphic Designer,Python,Art,93201
44,Male,Masters,Self-employed,34,Married,Graphic Designer,Python,Art,154688
46,Male,Bachelors,Freelancer,53,Widowed,Graphic Designer,Blockchain,Art,73227
59,Female,High School,Government,28,Divorced,Graphic Designer,Node.js,Art,42129
33,Male,Bachelors,Government,37,Divorced,3D Modeler,Database Management,Art,110039
27,Male,Diploma,Private,34,Divorced,3D Modeler,Database Management,Art,46606
37,Male,Diploma,Unemployed,41,Divorced,3D Modeler,Content Writing,Art,78440
51,Female,High School,Self-employed,59,Married,3D Modeler,Data Analysis,Art,85853
55,Female,Bachelors,Private,24,Divorced,Illustrator,Cybersecurity,Art,51144
53,Female,Bachelors,Freelancer,59,Widowed,Graphic Designer,Communication,Art,102593
27,Female,High School,Unemployed,33,Married,Animator,DevOps,Art,51811
63,Male,PhD,Private,24,Divorced,Animator,C++,Art,130382
19,Female,PhD,Private,44,Married,3D Modeler,Networking,Art,96390
28,Male,Diploma,Government,38,Married,Animator,Communication,Art,92439
54,Male,High School,Unemployed,47,Married,Illustrator,Leadership,Art,59610
60,Male,PhD,Freelancer,23,Widowed,Illustrator,Leadership,Art,98809
50,Male,Masters,Private,48,Married,Animator,Excel,Art,152929
56,Female,Bachelors,Government,54,Married,Graphic Designer,Node.js,Art,88306
50,Female,PhD,Freelancer,34,Widowed,Graphic Designer,SQL,Art,191905
29,Male,Diploma,Private,35,Single,Graphic Designer,Cybersecurity,Art,61981
38,Female,PhD,Unemployed,56,Married,Illustrator,Excel,Art,111054
62,Male,Bachelors,Self-employed,28,Divorced,Art Director,C++,Art,111654
21,Female,PhD,Private,38,Divorced,Illustrator,UI/UX Design,Art,129446
37,Female,Masters,Government,33,Widowed,Art Director,Public Speaking,Art,111856
38,Female,High School,Unemployed,36,Married,Graphic Designer,Public Speaking,Art,48280
50,Female,Diploma,Self-employed,23,Single,Graphic Designer,Python,Art,100309
39,Male,Diploma,Unemployed,45,Divorced,Art Director,C++,Art,88364
42,Male,Masters,Unemployed,46,Widowed,Illustrator,Node.js,Art,147567
55,Male,PhD,Freelancer,59,Divorced,Art Director,Python,Art,89198
59,Male,PhD,Unemployed,39,Married,Illustrator,Java,Art,135843
50,Female,Bachelors,Government,52,Married,Art Director,Public Speaking,Art,81523
26,Male,Diploma,Self-employed,29,Married,3D Modeler,Data Analysis,Art,79993
24,Male,Diploma,Government,24,Widowed,Graphic Designer,C++,Art,46530
21,Male,Bachelors,Private,26,Single,3D Modeler,Networking,Art,125010
28,Female,Masters,Government,30,Divorced,3D Modeler,Blockchain,Art,117985
47,Male,PhD,Freelancer,52,Married,Graphic Designer,Leadership,Art,108729
19,Female,PhD,Private,44,Married,3D Modeler,Customer Support,Art,98801
31,Female,Masters,Private,53,Single,Animator,Machine Learning,Art,104101
44,Male,High School,Unemployed,27,Single,Art Director,Data Analysis,Art,35575
51,Female,Diploma,Self-employed,22,Widowed,Illustrator,Data Analysis,Art,44080
20,Male,Masters,Unemployed,40,Single,Illustrator,Python,Art,135396
52,Female,PhD,Freelancer,42,Single,Illustrator,Content Writing,Art,88592
20,Male,Diploma,Self-employed,49,Married,Illustrator,Communication,Art,98643
28,Male,Masters,Government,32,Widowed,Art Director,Leadership,Art,161430
63,Female,Masters,Government,20,Widowed,Illustrator,Communication,Art,82566
38,Female,Diploma,Unemployed,59,Single,Graphic Designer,C++,Art,51719
41,Female,Diploma,Unemployed,51,Divorced,Illustrator,Networking,Art,73766
48,Female,Bachelors,Unemployed,20,Single,Art Director,SQL,Art,98304
49,Male,Bachelors,Self-employed,31,Widowed,Animator,Excel,Art,94609
64,Male,Masters,Self-employed,29,Divorced,Illustrator,Excel,Art,125847
64,Male,Masters,Unemployed,36,Widowed,Illustrator,Data Analysis,Art,78626
29,Male,Bachelors,Self-employed,42,Widowed,Art Director,Customer Support,Art,51190
54,Male,High School,Freelancer,28,Married,Graphic Designer,Excel,Art,81673
50,Female,High School,Self-employed,29,Divorced,3D Modeler,Artificial Intelligence,Art,34362
25,Female,High School,Freelancer,43,Divorced,Animator,Python,Art,55454
57,Female,PhD,Self-employed,45,Married,Illustrator,Project Management,Art,68532
29,Male,Bachelors,Self-employed,42,Widowed,Graphic Designer,Communication,Art,52182
21,Female,Bachelors,Freelancer,53,Single,3D Modeler,Communication,Art,74891
64,Male,High School,Freelancer,22,Divorced,3D Modeler,Excel,Art,48179
26,Male,High School,Unemployed,52,Widowed,3D Modeler,Business Analysis,Art,41020
20,Female,Masters,Unemployed,59,Single,3D Modeler,Project Management,Art,183998
29,Male,Diploma,Freelancer,20,Married,Animator,Leadership,Art,78579
39,Female,High School,Freelancer,25,Married,Graphic Designer,Data Analysis,Art,55692
40,Male,Masters,Self-employed,36,Married,Art Director,Finance,Art,173934
19,Female,High School,Unemployed,28,Single,Art Director,Python,Art,43569
35,Male,Diploma,Private,57,Single,Illustrator,Data Analysis,Art,68042
33,Female,PhD,Self-employed,48,Widowed,Illustrator,Leadership,Art,94781
51,Female,Bachelors,Private,49,Widowed,3D Modeler,Public Speaking,Art,103800
41,Male,PhD,Unemployed,54,Married,Graphic Designer,Python,Art,134620
49,Male,Diploma,Private,46,Married,Animator,Networking,Art,104884
